job_id,date_posted,skill,type,bloom,confidence_score,confidence_tier,source,semantic_density,context_agreement,sentence_id,sentence_text
in-209713b7f9b715dc,,provides reports,Hard,,0.9,Very High,skill_llm_8b_lora_v1,1.0,1.0,in-209713b7f9b715dc_0031,Provides strategic guidance in the project design phases and works within assigned budget and provides reports or raises concerns as necessary.
in-209713b7f9b715dc,,raises concerns,Hard,,0.9,Very High,skill_llm_8b_lora_v1,1.0,1.0,in-209713b7f9b715dc_0031,Provides strategic guidance in the project design phases and works within assigned budget and provides reports or raises concerns as necessary.
in-209713b7f9b715dc,,Recommends the best cost effective solutions for the business area;,Hard,,0.9,Very High,skill_llm_8b_lora_v1,1.0,1.0,in-209713b7f9b715dc_0033,Recommends the best cost effective solutions for the business area; informs and discusses potential business impacts with the client. Performs complex business and/or clinical process analysis including conducting work flow analysis and developing business information requirements and models.
in-209713b7f9b715dc,,informs and discusses potential business impacts,Hard,,0.9,Very High,skill_llm_8b_lora_v1,1.0,1.0,in-209713b7f9b715dc_0033,Recommends the best cost effective solutions for the business area; informs and discusses potential business impacts with the client. Performs complex business and/or clinical process analysis including conducting work flow analysis and developing business information requirements and models.
in-209713b7f9b715dc,,Performs complex business and/or clinical process analysis,Hard,,0.9,Very High,skill_llm_8b_lora_v1,1.0,1.0,in-209713b7f9b715dc_0033,Recommends the best cost effective solutions for the business area; informs and discusses potential business impacts with the client. Performs complex business and/or clinical process analysis including conducting work flow analysis and developing business information requirements and models.
in-209713b7f9b715dc,,conducting work flow analysis,Hard,,0.9,Very High,skill_llm_8b_lora_v1,1.0,1.0,in-209713b7f9b715dc_0033,Recommends the best cost effective solutions for the business area; informs and discusses potential business impacts with the client. Performs complex business and/or clinical process analysis including conducting work flow analysis and developing business information requirements and models.
in-209713b7f9b715dc,,developing business information requirements and models.,Hard,,0.9,Very High,skill_llm_8b_lora_v1,1.0,1.0,in-209713b7f9b715dc_0033,Recommends the best cost effective solutions for the business area; informs and discusses potential business impacts with the client. Performs complex business and/or clinical process analysis including conducting work flow analysis and developing business information requirements and models.
in-209713b7f9b715dc,,project manager.,Hard,,0.9,Very High,skill_llm_8b_lora_v1,1.0,1.0,in-209713b7f9b715dc_0035,Five (5 ) years of recent experience with business and systems analysis including experience as a project manager.
in-9a80bdc4047e0242,,work closely with cross‑functional teams,Hard,,0.9,Very High,skill_llm_8b_lora_v1,1.0,1.0,in-9a80bdc4047e0242_0011,You will work closely with cross‑functional teams to carry out design activities and deliver high‑quality outputs in line with customer requirements and project schedules.
in-9a80bdc4047e0242,,carry out design activities,Hard,,0.9,Very High,skill_llm_8b_lora_v1,1.0,1.0,in-9a80bdc4047e0242_0011,You will work closely with cross‑functional teams to carry out design activities and deliver high‑quality outputs in line with customer requirements and project schedules.
in-9a80bdc4047e0242,,deliver high‑quality outputs,Hard,,0.9,Very High,skill_llm_8b_lora_v1,1.0,1.0,in-9a80bdc4047e0242_0011,You will work closely with cross‑functional teams to carry out design activities and deliver high‑quality outputs in line with customer requirements and project schedules.
in-079df7c8448d338c,,solve problems,Hard,,0.9,Very High,skill_llm_8b_lora_v1,1.0,1.0,in-079df7c8448d338c_0015,"We partner with every team in the business, from Finance to Engineering, People Operations and Support and solve problems and create solutions for the many challenges our teams face. What you’ll do - As an IT Engineer, you'll be at the forefront of resolving technical challenges for our business and IT operations teams."
in-079df7c8448d338c,,create solutions,Hard,,0.9,Very High,skill_llm_8b_lora_v1,1.0,1.0,in-079df7c8448d338c_0015,"We partner with every team in the business, from Finance to Engineering, People Operations and Support and solve problems and create solutions for the many challenges our teams face. What you’ll do - As an IT Engineer, you'll be at the forefront of resolving technical challenges for our business and IT operations teams."
in-079df7c8448d338c,,tackle system issues and escalations,Hard,,0.9,Very High,skill_llm_8b_lora_v1,1.0,1.0,in-079df7c8448d338c_0016,"You'll tackle system issues and escalations head -on, implementing robust solutions to drive efficiency."
in-079df7c8448d338c,,implementing robust solutions,Hard,,0.9,Very High,skill_llm_8b_lora_v1,1.0,1.0,in-079df7c8448d338c_0016,"You'll tackle system issues and escalations head -on, implementing robust solutions to drive efficiency."
in-079df7c8448d338c,,drive efficiency.,Hard,,0.9,Very High,skill_llm_8b_lora_v1,1.0,1.0,in-079df7c8448d338c_0016,"You'll tackle system issues and escalations head -on, implementing robust solutions to drive efficiency."
in-079df7c8448d338c,,"own and optimize our Okta platform,",Hard,,0.9,Very High,skill_llm_8b_lora_v1,1.0,1.0,in-079df7c8448d338c_0017,"With a strong emphasis on identity engineering, you'll own and optimize our Okta platform, defining how employees access our services globally."
in-079df7c8448d338c,,defining how employees access our services globally.,Hard,,0.9,Very High,skill_llm_8b_lora_v1,1.0,1.0,in-079df7c8448d338c_0017,"With a strong emphasis on identity engineering, you'll own and optimize our Okta platform, defining how employees access our services globally."
in-06ed848dde78534c,,"drive forward a culture of data engineering excellence, innovation, and productivity",Hard,,0.9,Very High,skill_llm_8b_lora_v1,1.0,1.0,in-06ed848dde78534c_0001,"Job Description WHAT IS THE OPPORTUNITY? As a Principal Data Architect at RBC, you will drive forward a culture of data engineering excellence, innovation, and productivity within our data and analytics teams."
in-06ed848dde78534c,,developing patterns,Hard,,0.9,Very High,skill_llm_8b_lora_v1,1.0,1.0,in-06ed848dde78534c_0002,"You will be pivotal in developing patterns and setting both architecture and technology standards to ensure RBC architects robust, scalable, and future -proof data solutions."
in-06ed848dde78534c,,setting both architecture and technology standards,Hard,,0.9,Very High,skill_llm_8b_lora_v1,1.0,1.0,in-06ed848dde78534c_0002,"You will be pivotal in developing patterns and setting both architecture and technology standards to ensure RBC architects robust, scalable, and future -proof data solutions."
in-06ed848dde78534c,,"ensure RBC architects robust, scalable, and future -proof data solutions.",Hard,,0.9,Very High,skill_llm_8b_lora_v1,1.0,1.0,in-06ed848dde78534c_0002,"You will be pivotal in developing patterns and setting both architecture and technology standards to ensure RBC architects robust, scalable, and future -proof data solutions."
in-06ed848dde78534c,,opinionated,Hard,,0.9,Very High,skill_llm_8b_lora_v1,1.0,1.0,in-06ed848dde78534c_0004,"You will need to be opinionated in ensuring the right technology solutions are selected and/or built, focussing on core strategic platforms and ensuring a high degree of standardization and reuse."
in-06ed848dde78534c,,"ensuring the right technology solutions are selected and/or built,",Hard,,0.9,Very High,skill_llm_8b_lora_v1,1.0,1.0,in-06ed848dde78534c_0004,"You will need to be opinionated in ensuring the right technology solutions are selected and/or built, focussing on core strategic platforms and ensuring a high degree of standardization and reuse."
in-06ed848dde78534c,,focussing on core strategic platforms,Hard,,0.9,Very High,skill_llm_8b_lora_v1,1.0,1.0,in-06ed848dde78534c_0004,"You will need to be opinionated in ensuring the right technology solutions are selected and/or built, focussing on core strategic platforms and ensuring a high degree of standardization and reuse."
in-06ed848dde78534c,,ensuring a high degree of standardization and reuse.,Hard,,0.9,Very High,skill_llm_8b_lora_v1,1.0,1.0,in-06ed848dde78534c_0004,"You will need to be opinionated in ensuring the right technology solutions are selected and/or built, focussing on core strategic platforms and ensuring a high degree of standardization and reuse."
in-63b16e6972faa721,,"driving a large‑scale, multi‑workstream programme",Hard,,0.9,Very High,skill_llm_8b_lora_v1,1.0,1.0,in-63b16e6972faa721_0001,"The Workforce Transformation – Organisation Simplification Project Manager plays a pivotal role in driving a large‑scale, multi‑workstream programme that fundamentally reshapes how the bank is structured and how decisions are made."
in-63b16e6972faa721,,"brings structure, discipline, and consulting‑grade delivery",Hard,,0.9,Very High,skill_llm_8b_lora_v1,1.0,1.0,in-63b16e6972faa721_0002,"This is not a traditional project management position; it requires a transformation practitioner who brings structure, discipline, and consulting‑grade delivery to a tightly governed environment."
in-63b16e6972faa721,,lead coordinated planning and execution,Hard,,0.9,Very High,skill_llm_8b_lora_v1,1.0,1.0,in-63b16e6972faa721_0003,"You will lead coordinated planning and execution across organisation simplification workstreams, orchestrating design cycles, diagnostics, approvals, and stakeholder forums."
in-63b16e6972faa721,,"orchestrating design cycles, diagnostics, approvals, and stakeholder forums.",Hard,,0.9,Very High,skill_llm_8b_lora_v1,1.0,1.0,in-63b16e6972faa721_0003,"You will lead coordinated planning and execution across organisation simplification workstreams, orchestrating design cycles, diagnostics, approvals, and stakeholder forums."
in-63b16e6972faa721,,"translating executive intent into actionable deliverables,",Hard,,0.9,Very High,skill_llm_8b_lora_v1,1.0,1.0,in-63b16e6972faa721_0004,"A key part of the role involves translating executive intent into actionable deliverables, supporting detailed organisational design, and managing complex interdependencies."
in-63b16e6972faa721,,"supporting detailed organisational design,",Hard,,0.9,Very High,skill_llm_8b_lora_v1,1.0,1.0,in-63b16e6972faa721_0004,"A key part of the role involves translating executive intent into actionable deliverables, supporting detailed organisational design, and managing complex interdependencies."
in-63b16e6972faa721,,managing complex interdependencies.,Hard,,0.9,Very High,skill_llm_8b_lora_v1,1.0,1.0,in-63b16e6972faa721_0004,"A key part of the role involves translating executive intent into actionable deliverables, supporting detailed organisational design, and managing complex interdependencies."
